Female	Male	Female&&Male	Experimental_Series_II	Experimental_Series_III	Experimental_Series_IV	Experimental_Series_V	Grain_Yield[Mg/ha]	Type
zf166	zm016	zf166&&zm016	1	0	0	0	9.591481564	Hybrid
zf166	zm019	zf166&&zm019	1	0	0	0	10.30930521	Hybrid
zf166	zm020	zf166&&zm020	1	0	0	0	10.32076271	Hybrid
zf166	zm022	zf166&&zm022	1	0	0	0	10.19778619	Hybrid
zf166	zm024	zf166&&zm024	1	0	0	0	10.06561506	Hybrid
zf166	zm028	zf166&&zm028	1	0	0	0	10.1786497	Hybrid
zf166	zm030	zf166&&zm030	1	0	0	0	10.28638353	Hybrid
zf166	zm036	zf166&&zm036	1	0	0	0	10.17489705	Hybrid
zf166	zm039	zf166&&zm039	1	0	0	0	10.43347916	Hybrid
zf166	zm041	zf166&&zm041	1	0	0	0	10.29847056	Hybrid
zf168	zf168	zf168	1	0	0	0	9.479292937	Line
zf168	zm003	zf168&&zm003	1	0	0	0	9.896302061	Hybrid
zf168	zm009	zf168&&zm009	1	0	0	0	10.21235238	Hybrid
zf168	zm013	zf168&&zm013	1	0	0	0	9.599217496	Hybrid
zf168	zm015	zf168&&zm015	1	0	0	0	10.11212614	Hybrid
zf168	zm017	zf168&&zm017	1	0	0	0	10.34975745	Hybrid
zf168	zm018	zf168&&zm018	1	0	0	0	10.11124048	Hybrid
zf168	zm021	zf168&&zm021	1	0	0	0	9.807496473	Hybrid
zf168	zm023	zf168&&zm023	1	0	0	0	9.78685967	Hybrid
zf168	zm025	zf168&&zm025	1	0	0	0	10.11300684	Hybrid
zf168	zm027	zf168&&zm027	1	0	0	0	10.35140086	Hybrid
zf168	zm029	zf168&&zm029	1	0	0	0	10.17191453	Hybrid
zf168	zm031	zf168&&zm031	1	0	0	0	10.08649674	Hybrid
zf168	zm032	zf168&&zm032	1	0	0	0	9.882144369	Hybrid
zf168	zm034	zf168&&zm034	1	0	0	0	10.23603574	Hybrid
zf168	zm035	zf168&&zm035	1	0	0	0	10.08193845	Hybrid
zf168	zm036	zf168&&zm036	1	0	0	0	10.01803547	Hybrid
zf168	zm040	zf168&&zm040	1	0	0	0	10.34668972	Hybrid
zf169	zf040	zf169&&zf040	1	0	0	0	10.17567042	Hybrid
zf169	zf169	zf169	1	0	0	0	9.860289763	Line
zf169	zm010	zf169&&zm010	1	0	0	0	9.970262801	Hybrid
zf169	zm011	zf169&&zm011	1	0	0	0	10.58867132	Hybrid
zf169	zm012	zf169&&zm012	1	0	0	0	10.20353906	Hybrid
zf169	zm014	zf169&&zm014	1	0	0	0	9.772525798	Hybrid
zf169	zm016	zf169&&zm016	1	0	0	0	10.27550095	Hybrid
zf169	zm019	zf169&&zm019	1	0	0	0	10.25609502	Hybrid
zf169	zm020	zf169&&zm020	1	0	0	0	10.34691213	Hybrid
zf169	zm022	zf169&&zm022	1	0	0	0	10.30246212	Hybrid
zf169	zm024	zf169&&zm024	1	0	0	0	10.4514276	Hybrid
zf169	zm026	zf169&&zm026	1	0	0	0	10.16325915	Hybrid
zf169	zm028	zf169&&zm028	1	0	0	0	10.20348628	Hybrid
zf169	zm030	zf169&&zm030	1	0	0	0	10.27837384	Hybrid
zf169	zm033	zf169&&zm033	1	0	0	0	10.40131697	Hybrid
zf169	zm036	zf169&&zm036	1	0	0	0	10.21574169	Hybrid
zf169	zm039	zf169&&zm039	1	0	0	0	10.02863951	Hybrid
zf169	zm041	zf169&&zm041	1	0	0	0	10.4402814	Hybrid
zf170	zf170	zf170	1	0	0	0	9.828746212	Line
zf170	zm005	zf170&&zm005	1	0	0	0	10.12324048	Hybrid
zf170	zm013	zf170&&zm013	1	0	0	0	10.01590433	Hybrid
zf170	zm015	zf170&&zm015	1	0	0	0	10.16322558	Hybrid
zf170	zm017	zf170&&zm017	1	0	0	0	10.3913545	Hybrid
zf170	zm018	zf170&&zm018	1	0	0	0	10.20347216	Hybrid
zf170	zm021	zf170&&zm021	1	0	0	0	10.21946662	Hybrid
zf170	zm023	zf170&&zm023	1	0	0	0	10.78779861	Hybrid
zf170	zm025	zf170&&zm025	1	0	0	0	10.62690163	Hybrid
zf170	zm027	zf170&&zm027	1	0	0	0	10.445871	Hybrid
zf170	zm029	zf170&&zm029	1	0	0	0	10.27971444	Hybrid
zf170	zm031	zf170&&zm031	1	0	0	0	10.26677516	Hybrid
zf170	zm032	zf170&&zm032	1	0	0	0	10.15391918	Hybrid
zf170	zm034	zf170&&zm034	1	0	0	0	10.49553958	Hybrid
zf170	zm035	zf170&&zm035	1	0	0	0	10.19329267	Hybrid
zf170	zm036	zf170&&zm036	1	0	0	0	9.954723628	Hybrid
zf170	zm040	zf170&&zm040	1	0	0	0	10.54739903	Hybrid
zf171	zf171	zf171	1	0	0	0	9.514360736	Line
zf171	zm001	zf171&&zm001	1	0	0	0	9.745976773	Hybrid
zf171	zm005	zf171&&zm005	1	0	0	0	9.809159256	Hybrid
zf172	zf172	zf172	1	0	0	0	9.549150087	Line
zf172	zm006	zf172&&zm006	1	0	0	0	10.36337971	Hybrid
zf172	zm010	zf172&&zm010	1	0	0	0	10.13318462	Hybrid
zf172	zm011	zf172&&zm011	1	0	0	0	10.42060931	Hybrid
zf172	zm012	zf172&&zm012	1	0	0	0	10.02151783	Hybrid
zf172	zm014	zf172&&zm014	1	0	0	0	10.28785647	Hybrid
zf172	zm016	zf172&&zm016	1	0	0	0	10.10203826	Hybrid
zf172	zm019	zf172&&zm019	1	0	0	0	10.47053544	Hybrid
zf172	zm020	zf172&&zm020	1	0	0	0	10.49134166	Hybrid
zf172	zm022	zf172&&zm022	1	0	0	0	10.80529115	Hybrid
zf172	zm028	zf172&&zm028	1	0	0	0	10.32806981	Hybrid
zf172	zm030	zf172&&zm030	1	0	0	0	10.71017912	Hybrid
zf172	zm036	zf172&&zm036	1	0	0	0	10.17924184	Hybrid
zf172	zm039	zf172&&zm039	1	0	0	0	10.42933827	Hybrid
zf172	zm041	zf172&&zm041	1	0	0	0	10.34148084	Hybrid
zf173	zf040	zf173&&zf040	1	0	0	0	10.13115149	Hybrid
zf173	zf173	zf173	1	0	0	0	9.340123622	Line
zf173	zm001	zf173&&zm001	1	0	0	0	9.951381635	Hybrid
zf173	zm005	zf173&&zm005	1	0	0	0	9.986404478	Hybrid
zf173	zm013	zf173&&zm013	1	0	0	0	10.14971735	Hybrid
zf173	zm015	zf173&&zm015	1	0	0	0	10.11462899	Hybrid
zf173	zm018	zf173&&zm018	1	0	0	0	10.15317803	Hybrid
zf173	zm021	zf173&&zm021	1	0	0	0	10.09330596	Hybrid
zf173	zm023	zf173&&zm023	1	0	0	0	10.14537464	Hybrid
zf173	zm025	zf173&&zm025	1	0	0	0	10.18158302	Hybrid
zf173	zm027	zf173&&zm027	1	0	0	0	10.26313058	Hybrid
zf173	zm029	zf173&&zm029	1	0	0	0	10.12742257	Hybrid
zf173	zm031	zf173&&zm031	1	0	0	0	10.10131792	Hybrid
zf173	zm032	zf173&&zm032	1	0	0	0	9.544705732	Hybrid
zf173	zm034	zf173&&zm034	1	0	0	0	10.46541741	Hybrid
zf173	zm035	zf173&&zm035	1	0	0	0	9.871821707	Hybrid
zf173	zm036	zf173&&zm036	1	0	0	0	9.799399653	Hybrid
zf173	zm040	zf173&&zm040	1	0	0	0	10.30506645	Hybrid
zf174	zf174	zf174	1	0	0	0	9.208021903	Line
zf174	zm006	zf174&&zm006	1	0	0	0	9.598820027	Hybrid
zf174	zm009	zf174&&zm009	1	0	0	0	9.64606443	Hybrid
zf175	zf175	zf175	1	0	0	0	9.13568916	Line
zf175	zm003	zf175&&zm003	1	0	0	0	10.13069165	Hybrid
zf175	zm007	zf175&&zm007	1	0	0	0	9.687328213	Hybrid
zf175	zm009	zf175&&zm009	1	0	0	0	10.06755194	Hybrid
zf176	zf176	zf176	1	0	0	0	9.506037606	Line
zf176	zm003	zf176&&zm003	1	0	0	0	9.607311389	Hybrid
zf176	zm007	zf176&&zm007	1	0	0	0	9.675682496	Hybrid
zf176	zm009	zf176&&zm009	1	0	0	0	9.937413174	Hybrid
zf177	zf177	zf177	1	0	0	0	9.554275386	Line
zf177	zm001	zf177&&zm001	1	0	0	0	10.23461127	Hybrid
zf177	zm005	zf177&&zm005	1	0	0	0	10.64492875	Hybrid
zf178	zf040	zf178&&zf040	1	0	0	0	10.1141583	Hybrid
zf178	zf178	zf178	1	0	0	0	9.024109125	Line
zf178	zm008	zf178&&zm008	1	0	0	0	10.35242973	Hybrid
zf179	zf179	zf179	1	0	0	0	9.154681739	Line
zf179	zm003	zf179&&zm003	1	0	0	0	9.848398745	Hybrid
zf179	zm010	zf179&&zm010	1	0	0	0	9.777438635	Hybrid
zf179	zm011	zf179&&zm011	1	0	0	0	10.25177351	Hybrid
zf179	zm012	zf179&&zm012	1	0	0	0	10.05546664	Hybrid
zf179	zm014	zf179&&zm014	1	0	0	0	10.15430097	Hybrid
zf179	zm016	zf179&&zm016	1	0	0	0	9.516586511	Hybrid
zf179	zm019	zf179&&zm019	1	0	0	0	9.899449056	Hybrid
zf179	zm020	zf179&&zm020	1	0	0	0	9.867069945	Hybrid
zf179	zm022	zf179&&zm022	1	0	0	0	9.870612963	Hybrid
zf179	zm026	zf179&&zm026	1	0	0	0	9.557762568	Hybrid
zf179	zm028	zf179&&zm028	1	0	0	0	10.40362752	Hybrid
zf179	zm030	zf179&&zm030	1	0	0	0	10.21460554	Hybrid
zf179	zm036	zf179&&zm036	1	0	0	0	10.2080074	Hybrid
zf179	zm039	zf179&&zm039	1	0	0	0	10.38124397	Hybrid
zf179	zm041	zf179&&zm041	1	0	0	0	10.28029804	Hybrid
zf180	zf040	zf180&&zf040	1	0	0	0	10.33430325	Hybrid
zf180	zf180	zf180	1	0	0	0	9.409323304	Line
zf180	zm006	zf180&&zm006	1	0	0	0	10.36154725	Hybrid
zf180	zm009	zf180&&zm009	1	0	0	0	10.34942061	Hybrid
zf180	zm013	zf180&&zm013	1	0	0	0	10.11432817	Hybrid
zf180	zm015	zf180&&zm015	1	0	0	0	10.29677024	Hybrid
zf180	zm017	zf180&&zm017	1	0	0	0	10.38837186	Hybrid
zf180	zm018	zf180&&zm018	1	0	0	0	10.03861052	Hybrid
zf180	zm025	zf180&&zm025	1	0	0	0	10.33891039	Hybrid
zf180	zm029	zf180&&zm029	1	0	0	0	9.676491301	Hybrid
zf180	zm031	zf180&&zm031	1	0	0	0	10.10581425	Hybrid
zf180	zm032	zf180&&zm032	1	0	0	0	9.474770528	Hybrid
zf180	zm034	zf180&&zm034	1	0	0	0	9.960688722	Hybrid
zf180	zm035	zf180&&zm035	1	0	0	0	10.16509774	Hybrid
zf180	zm036	zf180&&zm036	1	0	0	0	9.97206801	Hybrid
zf180	zm040	zf180&&zm040	1	0	0	0	10.08750419	Hybrid
zf181	zf181	zf181	1	0	0	0	9.372849888	Line
zf181	zm006	zf181&&zm006	1	0	0	0	10.61406506	Hybrid
zf181	zm009	zf181&&zm009	1	0	0	0	10.03938975	Hybrid
zf182	zf182	zf182	1	0	0	0	9.130149756	Line
zf182	zm001	zf182&&zm001	1	0	0	0	10.06838193	Hybrid
zf182	zm005	zf182&&zm005	1	0	0	0	10.34651663	Hybrid
zf183	zf040	zf183&&zf040	1	0	0	0	10.25723595	Hybrid
zf183	zf183	zf183	1	0	0	0	9.331287595	Line
zf183	zm008	zf183&&zm008	1	0	0	0	10.49174513	Hybrid
zf184	zf184	zf184	1	0	0	0	9.418378317	Line
zf184	zm001	zf184&&zm001	1	0	0	0	10.18166077	Hybrid
zf184	zm005	zf184&&zm005	1	0	0	0	10.21308915	Hybrid
zf185	zf040	zf185&&zf040	1	0	0	0	9.661972533	Hybrid
zf185	zf185	zf185	1	0	0	0	8.644114356	Line
zf186	zf186	zf186	1	0	0	0	9.206623043	Line
zf186	zm003	zf186&&zm003	1	0	0	0	9.899731174	Hybrid
zf186	zm007	zf186&&zm007	1	0	0	0	9.492426252	Hybrid
zf186	zm009	zf186&&zm009	1	0	0	0	10.08149629	Hybrid
zf187	zf040	zf187&&zf040	1	0	0	0	9.228500236	Hybrid
zf187	zf187	zf187	1	0	0	0	8.716481134	Line
zf187	zm008	zf187&&zm008	1	0	0	0	9.674054259	Hybrid
zf188	zf188	zf188	1	0	0	0	9.079002677	Line
zf188	zm006	zf188&&zm006	1	0	0	0	10.29967233	Hybrid
zf188	zm009	zf188&&zm009	1	0	0	0	10.12694529	Hybrid
zf189	zf040	zf189&&zf040	1	0	0	0	9.948981394	Hybrid
zf189	zf189	zf189	1	0	0	0	8.947730156	Line
zf189	zm006	zf189&&zm006	1	0	0	0	10.21086297	Hybrid
zf189	zm009	zf189&&zm009	1	0	0	0	10.1012963	Hybrid
zf190	zf190	zf190	1	0	0	0	8.41232332	Line
zf190	zm001	zf190&&zm001	1	0	0	0	9.413960321	Hybrid
zf190	zm010	zf190&&zm010	1	0	0	0	9.426684917	Hybrid
zf190	zm011	zf190&&zm011	1	0	0	0	10.13408325	Hybrid
zf190	zm012	zf190&&zm012	1	0	0	0	9.735368296	Hybrid
zf190	zm014	zf190&&zm014	1	0	0	0	9.54125721	Hybrid
zf190	zm016	zf190&&zm016	1	0	0	0	9.524047314	Hybrid
zf190	zm019	zf190&&zm019	1	0	0	0	9.950304111	Hybrid
zf190	zm020	zf190&&zm020	1	0	0	0	9.73726033	Hybrid
zf190	zm022	zf190&&zm022	1	0	0	0	10.15219646	Hybrid
zf190	zm024	zf190&&zm024	1	0	0	0	9.273781098	Hybrid
zf190	zm026	zf190&&zm026	1	0	0	0	10.01562199	Hybrid
zf190	zm028	zf190&&zm028	1	0	0	0	10.68708776	Hybrid
zf190	zm030	zf190&&zm030	1	0	0	0	9.666698315	Hybrid
zf190	zm033	zf190&&zm033	1	0	0	0	9.773408641	Hybrid
zf190	zm036	zf190&&zm036	1	0	0	0	9.487685101	Hybrid
zf190	zm041	zf190&&zm041	1	0	0	0	9.786297291	Hybrid
zf191	zf191	zf191	1	0	0	0	7.445251746	Line
zf191	zm003	zf191&&zm003	1	0	0	0	7.879253577	Hybrid
zf191	zm007	zf191&&zm007	1	0	0	0	8.719227484	Hybrid
zf192	zf040	zf192&&zf040	1	0	0	0	9.60666186	Hybrid
zf192	zf192	zf192	1	0	0	0	7.673533035	Line
zf192	zm006	zf192&&zm006	1	0	0	0	9.498147527	Hybrid
zf193	zf040	zf193&&zf040	1	0	0	0	9.587318109	Hybrid
zf193	zf193	zf193	1	0	0	0	7.44506497	Line
zf193	zm008	zf193&&zm008	1	0	0	0	9.832760744	Hybrid
zf194	zf194	zf194	1	0	0	0	8.903856006	Line
zf194	zm013	zf194&&zm013	1	0	0	0	10.07009978	Hybrid
zf194	zm015	zf194&&zm015	1	0	0	0	10.22527065	Hybrid
zf194	zm017	zf194&&zm017	1	0	0	0	10.29312643	Hybrid
zf194	zm018	zf194&&zm018	1	0	0	0	10.25592629	Hybrid
zf194	zm021	zf194&&zm021	1	0	0	0	10.18150792	Hybrid
zf194	zm023	zf194&&zm023	1	0	0	0	10.30389293	Hybrid
zf194	zm025	zf194&&zm025	1	0	0	0	10.33686623	Hybrid
zf194	zm027	zf194&&zm027	1	0	0	0	10.17808071	Hybrid
zf194	zm031	zf194&&zm031	1	0	0	0	9.728733849	Hybrid
zf194	zm032	zf194&&zm032	1	0	0	0	9.787867346	Hybrid
zf194	zm034	zf194&&zm034	1	0	0	0	10.21826912	Hybrid
zf194	zm035	zf194&&zm035	1	0	0	0	10.0515274	Hybrid
zf194	zm036	zf194&&zm036	1	0	0	0	9.899510204	Hybrid
zf194	zm040	zf194&&zm040	1	0	0	0	10.44312642	Hybrid
zf195	zf040	zf195&&zf040	1	0	0	0	9.760621907	Hybrid
zf195	zf195	zf195	1	0	0	0	9.16664227	Line
zf195	zm011	zf195&&zm011	1	0	0	0	10.52480249	Hybrid
zf195	zm012	zf195&&zm012	1	0	0	0	9.988797585	Hybrid
zf195	zm014	zf195&&zm014	1	0	0	0	10.04381115	Hybrid
zf195	zm016	zf195&&zm016	1	0	0	0	10.21126643	Hybrid
zf195	zm019	zf195&&zm019	1	0	0	0	10.26183449	Hybrid
zf195	zm020	zf195&&zm020	1	0	0	0	10.03560036	Hybrid
zf195	zm022	zf195&&zm022	1	0	0	0	10.65677915	Hybrid
zf195	zm024	zf195&&zm024	1	0	0	0	9.948515362	Hybrid
zf195	zm026	zf195&&zm026	1	0	0	0	10.36687286	Hybrid
zf195	zm028	zf195&&zm028	1	0	0	0	10.56913334	Hybrid
zf195	zm030	zf195&&zm030	1	0	0	0	10.16333251	Hybrid
zf195	zm033	zf195&&zm033	1	0	0	0	10.51860278	Hybrid
zf195	zm041	zf195&&zm041	1	0	0	0	10.37836614	Hybrid
zf196	zf196	zf196	1	0	0	0	9.413623064	Line
zf196	zm001	zf196&&zm001	1	0	0	0	9.684515972	Hybrid
zf196	zm005	zf196&&zm005	1	0	0	0	10.24446904	Hybrid
zf197	zf040	zf197&&zf040	1	0	0	0	9.70806416	Hybrid
zf197	zf197	zf197	1	0	0	0	9.106015204	Line
zf198	zf040	zf198&&zf040	1	0	0	0	10.39917405	Hybrid
zf198	zf198	zf198	1	0	0	0	9.978982637	Line
zf198	zm008	zf198&&zm008	1	0	0	0	10.24318847	Hybrid
zf201	bonanza	zf201&&bonanza	0	0	1	0	10.36725295	Hybrid
zf201	zf201	zf201	0	0	1	1	9.367024195	Line
zf201	zm022	zf201&&zm022	0	0	1	0	9.692507116	Hybrid
zf201	zm034	zf201&&zm034	0	0	1	0	9.823468044	Hybrid
zf201	zm102	zf201&&zm102	0	0	1	0	9.601202453	Hybrid
zf201	zm104	zf201&&zm104	0	0	1	0	9.495186406	Hybrid
zf201	zm105	zf201&&zm105	0	0	1	0	9.338012702	Hybrid
zf201	zm106	zf201&&zm106	0	0	1	0	9.536743124	Hybrid
zf201	zm109	zf201&&zm109	0	0	1	0	9.589218469	Hybrid
zf201	zm110	zf201&&zm110	0	0	1	0	9.494157226	Hybrid
zf201	zm112	zf201&&zm112	0	0	1	0	9.384771053	Hybrid
zf201	zm113	zf201&&zm113	0	0	1	0	9.334519355	Hybrid
zf201	zm114	zf201&&zm114	0	0	1	0	9.356598547	Hybrid
zf201	zm115	zf201&&zm115	0	0	1	0	9.756610102	Hybrid
zf201	zm116	zf201&&zm116	0	0	1	0	9.668380374	Hybrid
zf201	zm117	zf201&&zm117	0	0	1	0	9.492348094	Hybrid
zf201	zm119	zf201&&zm119	0	0	1	0	9.565626109	Hybrid
zf201	zm120	zf201&&zm120	0	0	1	0	9.263600265	Hybrid
zf201	zm121	zf201&&zm121	0	0	1	0	10.0365679	Hybrid
zf201	zm122	zf201&&zm122	0	0	1	0	9.681571059	Hybrid
zf201	zm123	zf201&&zm123	0	0	1	0	9.389436444	Hybrid
zf201	zm124	zf201&&zm124	0	0	1	0	10.00740083	Hybrid
zf201	zm125	zf201&&zm125	0	0	1	0	9.61651396	Hybrid
zf201	zm126	zf201&&zm126	0	0	1	0	9.44275345	Hybrid
zf201	zm127	zf201&&zm127	0	0	1	0	9.878152595	Hybrid
zf201	zm128	zf201&&zm128	0	0	1	0	9.455691668	Hybrid
zf201	zm129	zf201&&zm129	0	0	1	0	9.325191314	Hybrid
zf201	zm130	zf201&&zm130	0	0	1	0	9.770004498	Hybrid
zf201	zm131	zf201&&zm131	0	0	1	0	9.613912036	Hybrid
zf201	zm132	zf201&&zm132	0	0	1	0	9.625717926	Hybrid
zf201	zm134	zf201&&zm134	0	0	1	0	9.672330018	Hybrid
zf201	zm135	zf201&&zm135	0	0	1	0	9.656584805	Hybrid
zf201	zm136	zf201&&zm136	0	0	1	0	9.58523353	Hybrid
zf201	zm137	zf201&&zm137	0	0	1	0	9.736185802	Hybrid
zf201	zm138	zf201&&zm138	0	0	1	0	9.475654258	Hybrid
zf201	zm139	zf201&&zm139	0	0	1	0	9.617821864	Hybrid
zf201	zm140	zf201&&zm140	0	0	1	0	9.511156511	Hybrid
zf201	zm141	zf201&&zm141	0	0	1	0	9.625799484	Hybrid
zf201	zm142	zf201&&zm142	0	0	1	0	9.375886424	Hybrid
zf201	zm143	zf201&&zm143	0	0	1	0	9.486772308	Hybrid
zf201	zm144	zf201&&zm144	0	0	1	0	9.663300663	Hybrid
zf201	zm145	zf201&&zm145	0	0	1	0	9.636083374	Hybrid
zf201	zm146	zf201&&zm146	0	0	1	0	9.52808416	Hybrid
zf201	zm147	zf201&&zm147	0	0	1	0	9.67511482	Hybrid
zf201	zm148	zf201&&zm148	0	0	1	0	9.553506298	Hybrid
zf201	zm149	zf201&&zm149	0	0	1	0	9.519165558	Hybrid
zf201	zm150	zf201&&zm150	0	0	1	0	9.808653903	Hybrid
zf201	zm152	zf201&&zm152	0	0	1	0	9.70262649	Hybrid
zf201	zm153	zf201&&zm153	0	0	1	0	9.620823831	Hybrid
zf201	zm154	zf201&&zm154	0	0	1	0	9.278217655	Hybrid
zf201	zm155	zf201&&zm155	0	0	1	0	9.622659977	Hybrid
zf201	zm156	zf201&&zm156	0	0	1	0	9.530303808	Hybrid
zf201	zm157	zf201&&zm157	0	0	1	0	9.449503241	Hybrid
zf201	zm159	zf201&&zm159	0	0	1	0	9.297045323	Hybrid
zf201	zm2101	zf201&&zm2101	0	0	1	0	10.28431353	Hybrid
zf201	zm2102	zf201&&zm2102	0	0	1	0	10.18195497	Hybrid
zf201	zm2103	zf201&&zm2103	0	0	1	0	10.01106159	Hybrid
zf201	zm2105	zf201&&zm2105	0	0	1	0	10.15152617	Hybrid
zf201	zm2106	zf201&&zm2106	0	0	1	0	9.879909667	Hybrid
zf201	zm2108	zf201&&zm2108	0	0	1	0	10.05059981	Hybrid
zf201	zm2114	zf201&&zm2114	0	0	1	0	10.01002086	Hybrid
zf201	zm2115	zf201&&zm2115	0	0	1	0	10.13881703	Hybrid
zf201	zm2116	zf201&&zm2116	0	0	1	0	10.09036775	Hybrid
zf201	zm2117	zf201&&zm2117	0	0	1	0	10.18868166	Hybrid
zf201	zm2119	zf201&&zm2119	0	0	1	0	10.19557185	Hybrid
zf201	zm2120	zf201&&zm2120	0	0	1	0	10.1824512	Hybrid
zf201	zm2123	zf201&&zm2123	0	0	1	0	10.01567753	Hybrid
zf201	zm2125	zf201&&zm2125	0	0	1	0	10.1165209	Hybrid
zf201	zm2127	zf201&&zm2127	0	0	1	0	10.07357	Hybrid
zf201	zm2130	zf201&&zm2130	0	0	1	0	10.18148159	Hybrid
zf201	zm2131	zf201&&zm2131	0	0	1	0	10.19841502	Hybrid
zf201	zm2135	zf201&&zm2135	0	0	1	0	10.32166294	Hybrid
zf201	zm2136	zf201&&zm2136	0	0	1	0	9.726433817	Hybrid
zf201	zm2138	zf201&&zm2138	0	0	1	0	10.11388586	Hybrid
zf201	zm2140	zf201&&zm2140	0	0	1	0	10.03380265	Hybrid
zf201	zm2141	zf201&&zm2141	0	0	1	0	9.922997357	Hybrid
zf201	zm2144	zf201&&zm2144	0	0	1	0	9.934072275	Hybrid
zf201	zm2149	zf201&&zm2149	0	0	1	0	10.11260193	Hybrid
zf201	zm2150	zf201&&zm2150	0	0	1	0	10.11918961	Hybrid
zf201	zm2151	zf201&&zm2151	0	0	1	0	10.18231679	Hybrid
zf201	zm2152	zf201&&zm2152	0	0	1	0	9.891517463	Hybrid
zf201	zm2153	zf201&&zm2153	0	0	1	0	10.11615394	Hybrid
zf201	zm2154	zf201&&zm2154	0	0	1	0	9.87782629	Hybrid
zf201	zm2155	zf201&&zm2155	0	0	1	0	10.01040395	Hybrid
zf201	zm2156	zf201&&zm2156	0	0	1	0	9.988440904	Hybrid
zf201	zm2158	zf201&&zm2158	0	0	1	0	10.16755303	Hybrid
zf201	zm2160	zf201&&zm2160	0	0	1	0	10.06777388	Hybrid
zf201	zm313	zf201&&zm313	0	0	1	0	10.22955937	Hybrid
zf201	zm314	zf201&&zm314	0	0	1	0	10.07452834	Hybrid
zf201	zm315	zf201&&zm315	0	0	1	0	10.14007824	Hybrid
zf201	zm316	zf201&&zm316	0	0	1	0	10.09254269	Hybrid
zf201	zm317	zf201&&zm317	0	0	1	0	10.39189269	Hybrid
zf201	zm318	zf201&&zm318	0	0	1	0	10.12779991	Hybrid
zf201	zm319	zf201&&zm319	0	0	1	0	9.769879323	Hybrid
zf201	zm320	zf201&&zm320	0	0	1	0	10.30706372	Hybrid
zf201	zm321	zf201&&zm321	0	0	1	0	10.15847078	Hybrid
zf201	zm322	zf201&&zm322	0	0	1	0	10.06596923	Hybrid
zf201	zm323	zf201&&zm323	0	0	1	0	9.999045382	Hybrid
zf201	zm324	zf201&&zm324	0	0	1	0	10.01804557	Hybrid
zf201	zm325	zf201&&zm325	0	0	1	0	10.41331522	Hybrid
zf201	zm326	zf201&&zm326	0	0	1	0	10.02191537	Hybrid
zf201	zm327	zf201&&zm327	0	0	1	0	10.1098795	Hybrid
zf201	zm328	zf201&&zm328	0	0	1	0	9.749556334	Hybrid
zf201	zm329	zf201&&zm329	0	0	1	0	10.11650364	Hybrid
zf201	zm330	zf201&&zm330	0	0	1	0	10.0120851	Hybrid
zf201	zm331	zf201&&zm331	0	0	1	0	10.08231783	Hybrid
zf201	zm332	zf201&&zm332	0	0	1	0	10.13226146	Hybrid
zf201	zm333	zf201&&zm333	0	0	1	0	10.18461952	Hybrid
zf201	zm334	zf201&&zm334	0	0	1	0	9.990008761	Hybrid
zf201	zm335	zf201&&zm335	0	0	1	0	10.19564372	Hybrid
zf201	zm336	zf201&&zm336	0	0	1	0	10.01328789	Hybrid
zf201	zm337	zf201&&zm337	0	0	1	0	9.947129527	Hybrid
zf202	zf202	zf202	0	0	1	0	8.862284586	Line
zf202	zm022	zf202&&zm022	0	0	1	0	9.822519045	Hybrid
zf202	zm034	zf202&&zm034	0	0	1	0	9.865482717	Hybrid
zf202	zm102	zf202&&zm102	0	0	1	0	9.950830226	Hybrid
zf202	zm104	zf202&&zm104	0	0	1	0	10.13159652	Hybrid
zf202	zm105	zf202&&zm105	0	0	1	0	9.578958961	Hybrid
zf202	zm106	zf202&&zm106	0	0	1	0	9.484850867	Hybrid
zf202	zm109	zf202&&zm109	0	0	1	0	9.864403016	Hybrid
zf202	zm110	zf202&&zm110	0	0	1	0	9.846259811	Hybrid
zf202	zm112	zf202&&zm112	0	0	1	0	9.710445583	Hybrid
zf202	zm113	zf202&&zm113	0	0	1	0	9.832838762	Hybrid
zf202	zm114	zf202&&zm114	0	0	1	0	9.771825764	Hybrid
zf202	zm115	zf202&&zm115	0	0	1	0	9.839900621	Hybrid
zf202	zm116	zf202&&zm116	0	0	1	0	9.861205178	Hybrid
zf202	zm117	zf202&&zm117	0	0	1	0	9.675379941	Hybrid
zf202	zm119	zf202&&zm119	0	0	1	0	9.59466026	Hybrid
zf202	zm120	zf202&&zm120	0	0	1	0	9.87347075	Hybrid
zf202	zm121	zf202&&zm121	0	0	1	0	9.82682	Hybrid
zf202	zm122	zf202&&zm122	0	0	1	0	10.04269578	Hybrid
zf202	zm123	zf202&&zm123	0	0	1	0	9.703039538	Hybrid
zf202	zm124	zf202&&zm124	0	0	1	0	9.713839647	Hybrid
zf202	zm125	zf202&&zm125	0	0	1	0	9.732792362	Hybrid
zf202	zm126	zf202&&zm126	0	0	1	0	9.701768086	Hybrid
zf202	zm127	zf202&&zm127	0	0	1	0	9.87898609	Hybrid
zf202	zm128	zf202&&zm128	0	0	1	0	9.968133807	Hybrid
zf202	zm129	zf202&&zm129	0	0	1	0	9.569289695	Hybrid
zf202	zm130	zf202&&zm130	0	0	1	0	9.761364795	Hybrid
zf202	zm131	zf202&&zm131	0	0	1	0	9.884481572	Hybrid
zf202	zm132	zf202&&zm132	0	0	1	0	9.747578018	Hybrid
